schema,object_name,object_type,owner,estimated_rows,exact_rows_when_safe,size_bytes,created_date,last_definition_change,last_write_evidence,date_coverage,primary_identity_columns,primary_key,foreign_key_dependencies,dependent_views_functions,trigger_writers,rls_enabled,active_repository_callers,active_scheduled_callers,known_research_callers
role,supabase_realtime_admin,ROLE,,,,,,,"('supabase_realtime_admin', False, False, False, False, False)",,,,,,,,,,
role,supabase_replication_admin,ROLE,,,,,,,"('supabase_replication_admin', False, True, False, False, True)",,,,,,,,,,
role,supabase_storage_admin,ROLE,,,,,,,"('supabase_storage_admin', False, False, True, False, True)",,,,,,,,,,
trigger,cron,TRIGGER,,,,,,,"('cron', 'job', 'cron_job_cache_invalidate', 'CREATE TRIGGER cron_job_cache_invalidate AFTER INSERT OR DELETE OR UPDATE OR TRUNCATE ON cron.job FOR EACH STATEMENT EXECUTE FUNCTION cron.job_cache_invalidate()')",,,,,,,,,,
trigger,mlb,TRIGGER,,,,,,,"('mlb', 'model_training_props', 'set_updated_at', 'CREATE TRIGGER set_updated_at BEFORE UPDATE ON mlb.model_training_props FOR EACH ROW EXECUTE FUNCTION update_timestamp()')",,,,,,,,,,
trigger,mlb,TRIGGER,,,,,,,"('mlb', 'model_training_props', 'trg_norm_team_ids_mtp', 'CREATE TRIGGER trg_norm_team_ids_mtp BEFORE INSERT OR UPDATE OF team, team_id ON mlb.model_training_props FOR EACH ROW EXECUTE FUNCTION norm_team_ids_mtp()')",,,,,,,,,,
trigger,mlb,TRIGGER,,,,,,,"('mlb', 'player_ids', 'trg_norm_player_ids_team_text', 'CREATE TRIGGER trg_norm_player_ids_team_text BEFORE INSERT OR UPDATE OF team_id ON mlb.player_ids FOR EACH ROW EXECUTE FUNCTION norm_player_ids_team_text()')",,,,,,,,,,
trigger,mlb,TRIGGER,,,,,,,"('mlb', 'player_stats', 'trg_norm_team_ids_ps', 'CREATE TRIGGER trg_norm_team_ids_ps BEFORE INSERT OR UPDATE OF team, opponent ON mlb.player_stats FOR EACH ROW EXECUTE FUNCTION norm_team_ids_ps()')",,,,,,,,,,
trigger,mlb,TRIGGER,,,,,,,"('mlb', 'player_stats', 'trg_set_is_starter', 'CREATE TRIGGER trg_set_is_starter BEFORE INSERT OR UPDATE OF player_id, game_id, team ON mlb.player_stats FOR EACH ROW EXECUTE FUNCTION set_is_starter()')",,,,,,,,,,
trigger,nhl,TRIGGER,,,,,,,"('nhl', 'games', 'set_updated_at_nhl_games', 'CREATE TRIGGER set_updated_at_nhl_games BEFORE UPDATE ON nhl.games FOR EACH ROW EXECUTE FUNCTION nhl.set_updated_at()')",,,,,,,,,,
trigger,nhl,TRIGGER,,,,,,,"('nhl', 'games', 'trg_audit_games_season_write', 'CREATE TRIGGER trg_audit_games_season_write AFTER INSERT OR UPDATE OF season ON nhl.games FOR EACH ROW EXECUTE FUNCTION nhl.audit_games_season_write()')",,,,,,,,,,
trigger,nhl,TRIGGER,,,,,,,"('nhl', 'games', 'trg_audit_games_write', 'CREATE TRIGGER trg_audit_games_write AFTER INSERT OR DELETE OR UPDATE ON nhl.games FOR EACH ROW EXECUTE FUNCTION nhl.audit_games_write()')",,,,,,,,,,
trigger,nhl,TRIGGER,,,,,,,"('nhl', 'games', 'trg_games_season_audit', 'CREATE TRIGGER trg_games_season_audit AFTER INSERT OR UPDATE OF season ON nhl.games FOR EACH ROW EXECUTE FUNCTION nhl.log_games_season_change()')",,,,,,,,,,
trigger,nhl,TRIGGER,,,,,,,"('nhl', 'shot_stats_denali', 'set_updated_at_nhl_shot_stats_denali', 'CREATE TRIGGER set_updated_at_nhl_shot_stats_denali BEFORE UPDATE ON nhl.shot_stats_denali FOR EACH ROW EXECUTE FUNCTION nhl.set_updated_at()')",,,,,,,,,,
trigger,realtime,TRIGGER,,,,,,,"('realtime', 'subscription', 'tr_check_filters', 'CREATE TRIGGER tr_check_filters BEFORE INSERT OR UPDATE ON realtime.subscription FOR EACH ROW EXECUTE FUNCTION realtime.subscription_check_filters()')",,,,,,,,,,
trigger,storage,TRIGGER,,,,,,,"('storage', 'buckets', 'enforce_bucket_name_length_trigger', 'CREATE TRIGGER enforce_bucket_name_length_trigger BEFORE INSERT OR UPDATE OF name ON storage.buckets FOR EACH ROW EXECUTE FUNCTION storage.enforce_bucket_name_length()')",,,,,,,,,,
trigger,storage,TRIGGER,,,,,,,"('storage', 'buckets', 'protect_buckets_delete', 'CREATE TRIGGER protect_buckets_delete BEFORE DELETE ON storage.buckets FOR EACH STATEMENT EXECUTE FUNCTION storage.protect_delete()')",,,,,,,,,,
trigger,storage,TRIGGER,,,,,,,"('storage', 'objects', 'protect_objects_delete', 'CREATE TRIGGER protect_objects_delete BEFORE DELETE ON storage.objects FOR EACH STATEMENT EXECUTE FUNCTION storage.protect_delete()')",,,,,,,,,,
trigger,storage,TRIGGER,,,,,,,"('storage', 'objects', 'update_objects_updated_at', 'CREATE TRIGGER update_objects_updated_at BEFORE UPDATE ON storage.objects FOR EACH ROW EXECUTE FUNCTION storage.update_updated_at_column()')",,,,,,,,,,
